uid rid mid hand crux k1 k2 k3 k4 hold.goodness cross big.move match
0 55 36 right false 4 43 26 47 1 false false false
0 55 37 left false 4 43 26 47 1 false false true
0 55 38 right false 1 1 1 1 0 false false false
0 55 39 left false 11 59 13 65 -1 false false false
0 55 40 left false 24 38 31 42 0 false false false
0 55 41 right false 32 60 43 66 0 false false false
0 55 42 left false 24 61 31 67 -1 false false false
0 55 43 right false 33 62 44 68 0 false false false
0 55 44 right false 1 1 2 2 0 false true false
0 55 45 left false 26 63 45 69 1 false false false
0 55 46 left false 26 63 45 69 1 false false false
0 55 47 right false 26 63 45 69 1 false false false
0 55 48 left false 26 63 45 69 1 false false true
0 55 49 right false 4 64 5 70 -1 false false false
0 55 50 left false 4 5 5 6 0 false false false
0 56 1 right false 3 32 4 35 1 false false false
0 56 2 left false 3 25 22 27 0 false false true
0 56 3 left false 11 15 13 16 0 false false false
0 56 4 right false 21 33 27 36 0 false false false
0 56 5 right false 1 1 1 1 0 false false false
0 56 6 right false 5 6 6 7 0 false false false
0 56 7 right false 15 21 17 22 -1 false false false
0 56 8 left false 12 18 14 19 0 false false false
0 56 9 right false 1 1 21 26 0 true false false
0 56 10 left false 4 5 29 38 0 true false true
0 56 11 right false 21 33 27 36 0 false false false
0 57 1 right true 4 5 5 6 0 false false false
0 57 2 left true 3 25 47 74 0 false true false
0 57 3 left true 1 1 1 1 0 false false false
0 57 4 right true 3 25 22 27 0 false false false
0 57 5 left true 10 68 12 75 -1 false false false
0 57 6 right false 10 69 12 76 0 false false false
0 58 2 left false 3 25 22 27 0 false false true
0 58 3 right false 21 33 27 36 0 false false false
0 58 4 right false 1 1 1 1 0 false false false
0 58 5 right false 5 6 6 7 0 false false false
0 58 6 right false 15 21 17 22 -1 false false false
0 58 7 left false 12 18 14 19 0 false false false
0 58 8 right false 1 1 21 26 0 true false false
0 58 9 left false 4 5 29 38 0 true false true
0 58 10 right false 21 33 27 36 0 false false false
0 58 11 right false 4 5 5 6 0 false false false
0 58 12 left false 3 25 47 74 0 false true false
0 58 13 left false 1 1 1 1 0 false false false
0 58 14 left false 1 1 1 1 0 false false false
0 58 15 right false 3 25 22 27 0 false false false
0 58 16 left false 10 68 12 75 -1 false false false
0 58 0 right false 3 32 4 35 1 false false false
0 58 1 right false 3 32 4 35 1 false false false
0 59 1 right false 1 1 2 2 0 false true false
0 59 2 left false 1 1 1 1 0 false false false
0 59 3 right false 1 1 2 2 0 false true false
0 59 4 left false 15 70 48 77 0 false true false
0 59 5 right false 1 1 2 2 0 false true false
0 59 6 left true 1 1 2 2 0 false true false
0 60 0 right false 1 1 2 2 0 false true false
0 60 1 right false 1 1 2 2 0 false true false
0 60 2 left false 1 1 1 1 0 false false false
0 60 3 left false 15 70 48 77 0 false true false
0 60 4 right false 1 1 2 2 0 false true false
0 60 5 left false 1 1 2 2 0 false true false
0 61 1 left false 11 71 35 78 1 false false false
0 61 2 right false 35 72 49 79 -1 false false false
0 61 3 right false 8 11 10 12 0 false false false
0 61 4 left false 1 73 1 80 -2 false false false
0 61 5 right false 1 74 1 81 -2 false false false
0 61 6 left false 4 75 5 82 -1 false false false
0 61 7 right false 8 11 10 12 0 false false false
0 61 8 left false 1 47 21 83 -1 true false false
0 61 9 right false 26 40 33 44 0 false false false
0 61 10 left false 8 76 10 84 -1 false false false
0 61 11 right false 8 11 50 85 0 true false false
0 61 12 left false 21 33 27 36 0 false false false
0 61 13 right false 4 75 5 82 -1 false false false
0 61 14 left false 8 76 50 86 -1 true false false
0 61 15 right false 24 77 31 87 -1 false false false
0 61 16 right false 4 78 5 88 -1 false false false
0 61 17 left false 8 11 10 12 0 false false false
0 61 18 right false 1 79 1 89 -1 false false false
0 61 19 left false 8 11 10 12 0 false false false
0 61 20 right false 1 74 1 81 -2 false false false
0 61 21 left false 1 74 1 81 -2 false false false
0 61 22 right false 8 76 50 86 -1 true false false
0 61 23 left false 11 15 13 16 0 false false false
0 61 24 right false 36 80 51 90 0 false false false
0 61 25 right false 8 11 10 12 0 false false false
0 61 26 left false 4 81 5 91 -1 false false false
0 61 27 right false 21 33 27 36 0 false false false
0 62 0 right false 21 33 27 36 0 false false false
0 62 1 left false 11 71 35 78 1 false false false
0 62 2 right false 35 72 49 79 -1 false false false
0 62 3 left false 1 73 1 80 -2 false false false
0 62 4 right false 1 74 1 81 -2 false false false
0 62 5 left false 4 75 5 82 -1 false false false
0 62 6 right false 8 11 10 12 0 false false false
0 62 7 left false 1 47 21 83 -1 true false false
0 62 8 right false 26 40 33 44 0 false false false
0 62 9 left false 8 76 10 84 -1 false false false
0 62 10 right false 8 11 50 85 0 true false false
0 62 11 left false 21 33 27 36 0 false false false
0 62 12 right false 4 75 5 82 -1 false false false
0 62 13 left false 8 76 50 86 -1 true false false
0 62 14 left false 8 76 50 86 -1 true false false
0 62 15 right false 24 77 31 87 -1 false false false
0 62 16 right false 4 78 5 88 -1 false false false
0 62 17 left false 8 11 10 12 0 false false false
0 62 18 right false 1 79 1 89 -1 false false false
0 62 19 left false 8 11 10 12 0 false false false
0 62 20 right false 1 74 1 81 -2 false false false
0 62 21 right false 8 76 50 86 -1 true false false
0 62 22 left false 11 15 13 16 0 false false false
0 62 23 right false 36 80 51 90 0 false false false
0 62 24 right false 8 11 10 12 0 false false false
0 62 25 left false 4 81 5 91 -1 false false false
0 62 26 left false 4 81 5 91 -1 false false false
0 63 0 right false 21 33 27 36 0 false false false
0 63 1 right false 21 33 27 36 0 false false false
0 63 2 left false 11 71 35 78 1 false false false
0 63 3 left false 11 71 35 78 1 false false false
0 63 4 left false 11 71 35 78 1 false false false
0 63 5 right false 35 72 49 79 -1 false false false
0 63 6 left false 1 73 1 80 -2 false false false
0 63 7 right false 1 74 1 81 -2 false false false
0 63 8 left false 4 75 5 82 -1 false false false
0 63 9 right false 8 11 10 12 0 false false false
0 63 10 left false 1 47 21 83 -1 true false false
0 63 11 right false 26 40 33 44 0 false false false
0 63 12 right false 26 40 33 44 0 false false false
0 63 13 left false 8 76 10 84 -1 false false false
0 63 14 left false 21 33 27 36 0 false false false
0 63 15 right false 4 75 5 82 -1 false false false
0 63 16 left false 8 76 50 86 -1 true false false
0 63 17 right false 24 77 31 87 -1 false false false
0 63 18 right false 4 78 5 88 -1 false false false
0 63 19 left false 8 11 10 12 0 false false false
0 63 20 right false 1 79 1 89 -1 false false false
0 63 21 left false 8 11 10 12 0 false false false
0 63 22 right false 1 74 1 81 -2 false false false
0 63 23 left false 1 74 1 81 -2 false false false
0 63 24 right false 8 76 50 86 -1 true false false
0 63 25 left false 11 15 13 16 0 false false false
0 63 26 right false 36 80 51 90 0 false false false
0 64 1 left false 18 27 20 30 0 false false false
0 64 2 right false 2 2 3 3 0 false false true
0 64 3 left false 37 82 52 92 -1 false false false
0 64 4 right false 21 33 27 36 0 false false false
0 64 5 left false 11 15 13 16 0 false false false
0 64 6 right false 24 83 31 93 -1 false false false
0 64 7 left false 4 5 5 6 0 false false false
0 65 0 left false 18 27 20 30 0 false false false
0 65 1 left false 18 27 20 30 0 false false false
0 65 2 right false 18 27 20 30 0 false false true
0 65 3 right false 21 33 27 36 0 false false false
0 65 4 left false 11 15 13 16 0 false false false
0 65 5 right false 24 83 31 93 -1 false false false
0 65 6 left false 4 5 5 6 0 false false false
0 66 0 left false 18 27 20 30 0 false false false
0 66 1 left false 18 27 20 30 0 false false false
0 66 2 right false 18 27 20 30 0 false false true
0 66 3 right false 21 33 27 36 0 false false false
0 66 4 left false 11 15 13 16 0 false false false
0 66 5 right false 24 83 31 93 -1 false false false
0 66 6 left false 4 5 5 6 0 false false false
0 67 1 right false 4 84 5 94 -1 false false false
0 67 2 left false 38 85 53 95 0 false false false
0 67 3 right true 23 49 38 53 0 false false false
0 67 4 left false 39 86 54 96 0 false false false
0 67 5 right false 1 1 1 1 0 false false false
0 67 6 left false 1 1 1 1 0 false false true
0 67 7 left false 1 1 1 1 0 false false false
0 67 8 right false 4 5 5 6 0 false false false
0 67 9 left false 40 87 55 97 0 false false false
0 287 0 right false 11 15 13 16 0 false false false
0 116 0 left false 41 88 56 98 0 true false false
0 116 1 left false 41 88 56 98 0 true false false
0 116 2 right false 24 38 31 42 0 false false false
0 116 3 right false 1 1 21 26 0 true false false
0 116 4 left false 26 40 33 44 0 false false false
0 116 5 right false 4 5 5 6 0 false false false
0 116 6 left false 24 38 57 99 0 false true false
0 116 7 right false 42 89 58 100 0 false false false
0 116 8 left false 31 55 40 60 0 false false false
0 115 1 left false 41 88 56 98 0 true false false
0 115 2 right false 24 38 31 42 0 false false false
0 115 3 left false 1 1 1 1 0 false false false
0 115 4 right false 1 1 21 26 0 true false false
0 115 5 left false 26 40 33 44 0 false false false
0 115 6 right false 4 5 5 6 0 false false false
0 115 7 left false 24 38 57 99 0 false true false
0 115 8 right false 42 89 58 100 0 false false false
0 115 9 left false 31 55 40 60 0 false false false
0 115 10 right false 41 88 59 101 0 false false false
0 115 11 left false 24 38 60 102 0 true false false
0 115 12 right false 4 5 5 6 0 false false false
0 71 1 right false 12 18 14 19 0 false false false
0 71 2 left false 1 1 1 1 0 false false false
0 71 3 right false 43 90 61 103 0 false false false
0 72 1 left false 44 91 62 104 0 false false false
0 72 2 right false 45 92 63 105 0 false false false
0 72 3 left false 24 38 60 102 0 true false false
0 72 4 right false 26 40 33 44 0 false false false
0 73 1 left false 24 38 31 42 0 false false false
0 73 2 right false 18 27 24 106 0 true false false
0 73 3 left false 11 15 13 16 0 false false false
0 73 4 right false 3 25 22 27 0 false false false
0 74 0 left false 44 91 62 104 0 false false false
0 74 1 left false 44 91 62 104 0 false false false
0 74 2 right false 45 92 63 105 0 false false false
0 74 3 right false 26 40 33 44 0 false false false
0 74 4 left false 24 38 31 42 0 false false false
0 74 5 right false 18 27 24 106 0 true false false
0 74 6 left false 11 15 13 16 0 false false false
0 74 7 right false 3 25 22 27 0 false false false
0 115 13 left false 1 1 2 2 0 false true false
0 115 14 right false 46 93 64 107 0 false false false
0 115 15 left false 23 49 38 53 0 false false true
0 115 16 right false 31 55 40 60 0 false false false
0 115 17 left false 42 89 58 100 0 false false false
0 115 18 right false 24 38 31 42 0 false false false
0 115 19 left false 17 23 19 24 0 false false false
0 116 9 right false 41 88 59 101 0 false false false
0 116 10 left false 24 38 60 102 0 true false false
0 116 11 right false 4 5 5 6 0 false false false
0 116 12 left false 1 1 2 2 0 false true false
0 116 13 right false 46 93 64 107 0 false false false
0 116 14 right false 46 93 64 107 0 false false false
0 116 15 left false 23 49 38 53 0 false false true
0 116 16 right false 31 55 40 60 0 false false false
0 116 17 left false 42 89 58 100 0 false false false
0 116 18 right false 24 38 31 42 0 false false false
0 117 0 left false 41 88 56 98 0 true false false
0 117 1 left false 41 88 56 98 0 true false false
0 117 2 right false 24 38 31 42 0 false false false
0 117 3 right false 1 1 21 26 0 true false false
0 117 4 left false 26 40 33 44 0 false false false
0 117 5 right false 4 5 5 6 0 false false false
0 117 6 left false 24 38 57 99 0 false true false
0 117 7 right false 42 89 58 100 0 false false false
0 117 8 left false 31 55 40 60 0 false false false
0 117 9 right false 41 88 59 101 0 false false false
0 117 10 left false 24 38 60 102 0 true false false
0 117 11 right false 4 5 5 6 0 false false false
0 117 12 left false 1 1 2 2 0 false true false
0 117 13 right false 46 93 64 107 0 false false false
0 117 14 right false 46 93 64 107 0 false false false
0 117 15 left false 23 49 38 53 0 false false true
0 117 16 right false 31 55 40 60 0 false false false
0 117 17 left false 42 89 58 100 0 false false false
0 117 18 right false 24 38 31 42 0 false false false
0 118 0 left false 31 55 40 60 0 false false false
0 118 1 right false 41 88 59 101 0 false false false
0 118 2 right false 41 88 59 101 0 false false false
0 118 3 left false 24 38 60 102 0 true false false
0 118 4 right false 4 5 5 6 0 false false false
0 118 5 left false 1 1 2 2 0 false true false
0 118 6 right false 46 93 64 107 0 false false false
0 118 7 right false 46 93 64 107 0 false false false
0 118 8 left false 23 49 38 53 0 false false true
0 118 9 right false 31 55 40 60 0 false false false
0 118 10 left false 42 89 58 100 0 false false false
0 118 11 left false 41 88 56 98 0 true false false
0 118 12 left false 41 88 56 98 0 true false false
0 118 13 right false 24 38 31 42 0 false false false
0 118 14 right false 1 1 21 26 0 true false false
0 118 15 left false 26 40 33 44 0 false false false
0 79 1 left false 23 49 38 53 0 false false true
0 79 2 right false 23 49 38 53 0 false false true
0 79 3 left false 3 25 22 27 0 false false false
0 79 4 right true 0 0 0 0 0 false false false
0 79 5 left false 1 1 1 1 0 false false false
0 79 6 right false 2 2 3 3 0 false false true
0 79 7 right false 1 94 1 108 -1 false false false
0 79 8 left false 1 94 21 109 -1 true false false
0 79 9 right false 47 95 65 110 -1 false false false
0 80 0 left false 23 49 38 53 0 false false true
0 80 1 left false 23 49 38 53 0 false false true
0 80 2 right false 23 49 38 53 0 false false true
0 80 3 right false 0 0 0 0 0 false false false
0 80 4 left false 1 1 1 1 0 false false false
0 80 5 right false 1 1 1 1 0 false false true
0 80 6 right false 1 94 1 108 -1 false false false
0 80 7 left false 1 94 21 109 -1 true false false
0 80 8 right false 47 95 65 110 -1 false false false
0 81 1 left false 23 49 38 53 0 false false true
0 81 2 right false 23 49 38 53 0 false false true
0 81 3 left false 1 1 1 1 0 false false false
0 81 4 right false 1 1 1 1 0 false false true
0 81 5 right false 48 96 66 111 -1 false false false
0 81 6 left true 49 97 67 112 -1 false false false
0 81 7 left false 50 98 68 113 0 false false false
0 81 8 right true 51 99 69 114 0 false false true
0 81 9 left false 51 99 69 114 0 false false false
0 81 10 right false 51 99 69 114 0 false false false
0 81 11 left false 52 100 70 115 0 false false false
0 81 12 right false 17 23 71 116 0 true false false
0 94 1 left false 4 41 5 45 -1 false false false
0 94 2 right false 12 101 72 117 1 false false false
0 94 3 left false 11 102 13 118 -1 false false false
0 94 4 right false 24 103 42 119 1 false false false
0 118 16 right false 4 5 5 6 0 false false false
0 118 17 left false 24 38 57 99 0 false true false
0 118 18 right false 42 89 58 100 0 false false false
0 118 19 left false 31 55 40 60 0 false false false
0 118 20 right false 41 88 59 101 0 false false false
0 118 21 left false 24 38 60 102 0 true false false
0 118 22 right false 4 5 5 6 0 false false false
0 118 23 left false 1 1 2 2 0 false true false
0 118 24 right false 46 93 64 107 0 false false false
0 118 25 right false 46 93 64 107 0 false false false
